name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chicago,2023-03-11,3.9,0.8,2.2,0,-3.8,-1.7,-1.9,75,3.312,100,12.5,"rain,snow",0,0,27.7,20.9,65.2,1018.3,99.1,14.2,38.9,3.3,2,10,2023-03-11T06:09:22,2023-03-11T17:52:26,0.65,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK,74466504838"
chicago,2023-03-12,2.8,-1,1.2,0,-5.9,-2.4,-1.4,82.9,1.993,100,29.17,"rain,snow",1.6,0.3,39.9,25.1,195.8,1013.7,99.5,10.9,23.8,2,1,10,2023-03-12T07:07:41,2023-03-12T18:53:34,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-13,0.5,-2.2,-1.1,-5.3,-8.4,-6.7,-6,69.6,0.018,100,4.17,"rain,snow",1.8,0,49.9,31.6,312.1,1018.9,95.8,14.3,40.4,3.3,2,10,2023-03-13T07:06:00,2023-03-13T18:54:43,0.72,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-14,2.9,-5.8,-1.9,0.4,-12,-6.2,-9.4,57.6,0,0,0,,0,0,33.5,18.7,337.5,1028.1,18.3,16,154.6,13.5,7,10,2023-03-14T07:04:19,2023-03-14T18:55:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-15,10.1,-4.1,3.3,10.1,-7.9,0.4,-5,56.2,0,0,0,,0,0,49.4,27.9,192.5,1023.5,45,16,134.9,11.8,7,10,2023-03-15T07:02:37,2023-03-15T18:57:00,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-16,9.1,5.6,7.2,6.4,1.7,3.8,0.4,63.7,2.208,100,33.33,rain,0,0,54.3,28.1,193.7,1008.1,95.8,14.1,20.7,1.8,1,10,2023-03-16T07:00:55,2023-03-16T18:58:08,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-17,10.2,-3.5,1.6,10.2,-11.3,-4.3,-3.3,70.4,3.87,100,20.83,rain,0,0,60.1,40.8,274.9,1006,80.1,14.3,121.7,10.4,5,10,2023-03-17T06:59:13,2023-03-17T18:59:16,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-18,-4.1,-10.1,-6.4,-11.1,-19.7,-14.2,-13.7,56,0,0,0,snow,0.8,0,55.4,36,283.1,1018.1,69.2,15.4,83,7.1,4,10,2023-03-18T06:57:30,2023-03-18T19:00:24,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-19,4.3,-7.1,-1.5,-0.4,-13.3,-6.9,-11.1,50.5,0,0,0,,0,0,47.2,29.8,256.2,1025.2,6.1,16,174.9,15.1,8,10,2023-03-19T06:55:48,2023-03-19T19:01:32,0.93,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-20,10.8,-1.7,4.9,10.8,-7.4,1.2,-8.5,39.2,0,0,0,,0,0,66.6,38.5,210.2,1020,59.9,16,131.8,11.3,8,10,2023-03-20T06:54:05,2023-03-20T19:02:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-21,12.1,3.1,6.8,12.1,-0.7,3.8,-2.5,52.8,0,0,0,,0,0,50,27.8,192.8,1020.9,80.9,16,88.1,7.5,3,10,2023-03-21T06:52:22,2023-03-21T19:03:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-22,10.9,4.5,7.4,10.9,0.7,5.3,4.4,81.4,1.674,100,25,rain,0,0,42,25.6,187,1015.6,99.9,9.2,41.3,3.5,2,10,2023-03-22T06:50:39,2023-03-22T19:04:54,0.03,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-23,9.2,3.2,5.6,9.2,-1.1,2.6,2.7,82.8,5.861,100,29.17,rain,0,0,47.4,27.1,29.1,1015.1,95.1,12.3,65.6,5.7,3,10,2023-03-23T06:48:57,2023-03-23T19:06:01,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-24,7,2.5,4.7,3.5,-0.9,1,-1,67.4,0.196,100,4.17,rain,0,0,40.6,26.7,58.2,1015.1,90.4,16,90.8,7.8,4,10,2023-03-24T06:47:14,2023-03-24T19:07:07,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-25,7.1,1.9,3.6,3,-3.9,-1,-0.6,76,13.063,100,33.33,"rain,snow",0,0,54.4,33.6,320.7,1002.4,78.2,10.9,74.8,6.5,4,10,2023-03-25T06:45:31,2023-03-25T19:08:14,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-26,7.6,1.1,4.5,5.4,-1.6,1.9,-0.3,72.3,3.304,100,25,rain,0,0,38.9,25,35.1,1014.2,75.4,15.7,73.2,6.4,5,10,2023-03-26T06:43:48,2023-03-26T19:09:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-27,7.8,0.7,4.3,4.4,-4.1,0.6,-2.7,63.4,0,0,0,,0,0,47.2,27.2,17.9,1020.8,36.5,15.9,170,14.6,7,10,2023-03-27T06:42:05,2023-03-27T19:10:28,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-28,11,-1.1,4.7,11,-1.8,3.7,-4.3,53.8,0,0,0,,0,0,41,25.2,262.5,1025.1,53.3,16,114.9,9.8,5,10,2023-03-28T06:40:23,2023-03-28T19:11:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-29,5.3,-0.3,3,2.9,-4.1,-0.7,-6.8,49.9,0,0,0,rain,0,0,53.6,31.6,300.6,1024.1,56.7,15.7,107.5,9.4,6,10,2023-03-29T06:38:40,2023-03-29T19:12:41,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-03-30,13,-2.2,4.8,13,-7.2,2.6,-5.8,47.6,0,0,0,,0,0,44.6,22.3,132.4,1022.8,68.6,16,109.9,9.4,6,10,2023-03-30T06:36:58,2023-03-30T19:13:47,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-03-31,20.6,11.5,15.3,20.6,11.5,15.3,9.6,69.8,14.359,100,58.33,rain,0,0,87,47.9,201.1,1001.4,94.6,15.6,45.1,3.8,2,10,2023-03-31T06:35:16,2023-03-31T19:14:54,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-01,12.1,2,4.8,12.1,-2.2,0.9,-0.3,69.7,1.263,100,12.5,rain,0,0,72.4,37.7,292.3,1005.1,74.8,15.7,37.3,3.4,2,10,2023-04-01T06:33:34,2023-04-01T19:16:00,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-02,13.2,-0.4,6.4,13.2,-3.6,4.9,-0.2,64.2,0,0,0,,0,0,50.6,33.8,174.1,1015.4,38.5,16,167.4,14.5,7,10,2023-04-02T06:31:52,2023-04-02T19:17:06,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-03,16.4,7.8,11.1,16.4,4.4,10.1,1.7,55.8,1.981,100,25,rain,0,0,49.4,29.2,86.3,1009.1,73.3,15.8,67.9,5.7,4,10,2023-04-03T06:30:11,2023-04-03T19:18:13,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-04,20.7,7.1,11.1,20.7,3.3,9.6,8.8,85.8,12.907,100,45.83,rain,0,0,55.9,26.6,84.9,1007.3,98.7,14.1,16.4,1.5,1,30,2023-04-04T06:28:30,2023-04-04T19:19:19,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-05,22.6,4.9,15.7,22.6,0.9,14.4,9.5,66.9,5.164,100,25,rain,0,0,78.6,42.8,231.3,1005.7,76.4,15.9,71.2,6,2,30,2023-04-05T06:26:49,2023-04-05T19:20:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-06,11.5,0.6,6,11.5,-3.4,3.3,-4.9,47.2,0,0,0,,0,0,45.6,26.6,269.2,1027,48,16,184.4,16,7,10,2023-04-06T06:25:09,2023-04-06T19:21:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-07,8.9,3.3,5.9,6.3,-0.2,3.3,-4.3,49.3,0,0,0,,0,0,44.6,19.6,66.3,1033.4,20.1,16,199.5,17.2,9,10,2023-04-07T06:23:29,2023-04-07T19:22:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-08,17.3,3.4,10,17.3,0.8,9.3,-1.7,48.3,0,0,0,,0,0,38.9,18.6,147.6,1029.4,30.2,16,154.6,13.3,8,10,2023-04-08T06:21:50,2023-04-08T19:23:44,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-09,20.1,6.1,13.4,20.1,4.3,13.2,-2.4,37.1,0,0,0,,0,0,36.9,24,172.1,1029.6,48.8,16,178.3,15.5,9,10,2023-04-09T06:20:11,2023-04-09T19:24:50,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-10,21.8,9.1,15.9,21.8,7.4,15.8,-1.5,31.8,0,0,0,,0,0,31.7,20,201.1,1026.9,49.8,16,174.8,15.1,7,10,2023-04-10T06:18:33,2023-04-10T19:25:56,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-11,26.2,12,19.5,26.2,12,19.5,4,36.5,0,0,0,,0,0,48.6,28.5,235.6,1021.4,46.8,16,194.2,17.1,8,10,2023-04-11T06:16:55,2023-04-11T19:27:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-12,28.3,15.1,22.1,27,15.1,21.9,5.8,36.3,0,0,0,,0,0,57.1,37.4,229.7,1013.8,14.3,16,194.1,17,8,10,2023-04-12T06:15:17,2023-04-12T19:28:09,0.73,Clear,Clear conditions throughout the day.,clear-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-13,28.5,13.8,22,27.1,13.8,21.7,4.1,33,0,0,0,,0,0,40.3,23.6,212.1,1010.4,37.4,16,194.8,16.9,8,10,2023-04-13T06:13:41,2023-04-13T19:29:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E1098,72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-14,28,13.7,21.5,26.9,13.7,21.2,3.8,32.5,0,0,0,,0,0,41.4,18.1,154.2,1008.1,48.4,16,153.4,13.2,7,10,2023-04-14T06:12:05,2023-04-14T19:30:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-15,27.5,19.2,22.7,27,19.2,22.7,11,48.3,1.588,100,8.33,rain,0,0,67.8,41.2,206.2,1006.7,82.7,15.9,107.3,9.1,7,10,2023-04-15T06:10:29,2023-04-15T19:31:27,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-16,20.4,1.6,9.4,20.4,-4.3,6.6,5.9,79.8,3.462,100,58.33,"rain,snow",0,0,59,36.6,238.7,1002.7,98.7,14.2,35.6,2.9,2,10,2023-04-16T06:08:55,2023-04-16T19:32:33,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-17,4.1,0.6,2.6,-0.6,-5.7,-2.9,-2.9,68,0.557,100,25,"rain,snow",0.8,0,59.7,35.6,281.4,1004.8,97.2,14,41.1,3.6,2,10,2023-04-17T06:07:21,2023-04-17T19:33:40,0.91,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-18,14.5,1.4,7.7,14.5,-2.3,5.8,-2.7,50,0,0,0,,0,0,44.6,20.5,291.7,1013.6,23.7,16,146.2,12.5,6,10,2023-04-18T06:05:47,2023-04-18T19:34:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-19,19.3,6.9,11.2,19.3,4.8,10.2,1.4,52.5,1.375,100,4.17,rain,0,0,48.1,27.9,81.1,1014,79.9,16,96.1,8.1,6,10,2023-04-19T06:04:15,2023-04-19T19:35:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-04-20,26.4,10.6,18.6,26.4,10.6,18.6,10.4,60.3,3.608,100,29.17,rain,0,0,69.2,43.2,203.2,1008.9,89.2,15.9,89.3,7.7,4,10,2023-04-20T06:02:43,2023-04-20T19:36:58,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-21,16.6,7.1,11.2,16.6,5.4,10.2,2,55.1,0,0,0,,0,0,45,27.2,252.6,1012.6,83.1,16,105.3,9.1,5,10,2023-04-21T06:01:13,2023-04-21T19:38:05,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-22,8.7,3.9,5.9,6.6,-1.2,2.6,-1.2,60.5,0.891,100,20.83,rain,0,0,55.9,28.4,268.7,1011.4,94.3,15.8,68.2,6,3,10,2023-04-22T05:59:43,2023-04-22T19:39:11,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-23,5.7,2.3,4.3,3.7,-1.5,1.2,-2.2,63.2,0,0,0,,0,0,33.5,18.9,277.2,1018.4,96.9,16,36.2,3.1,2,10,2023-04-23T05:58:14,2023-04-23T19:40:17,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-24,11.8,2.2,7.1,11.8,-0.8,5.2,-3.8,47.6,0,0,0,,0,0,42.6,26.6,262.9,1021.7,88.1,16,88.3,7.7,4,10,2023-04-24T05:56:46,2023-04-24T19:41:23,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-25,8.2,3.2,5.8,7,-0.2,2.9,0.9,71.4,4.037,100,37.5,rain,0,0,37.1,25.8,30.8,1022,76.1,14.5,72.4,6.1,3,10,2023-04-25T05:55:19,2023-04-25T19:42:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-26,9.6,0.9,5.7,7.6,-2.1,3.1,-1.5,61.5,0,0,0,,0,0,27.7,19.2,63.6,1024.9,17.3,16,169.7,14.6,9,10,2023-04-26T05:53:53,2023-04-26T19:43:35,0.21,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-27,18.8,3.4,10.8,18.8,0.9,10.4,-0.9,48.2,0,0,0,,0,0,38.4,22.9,129.7,1016.7,49.8,16,134.3,11.6,9,10,2023-04-27T05:52:28,2023-04-27T19:44:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-28,15.9,8.7,12,15.9,7.6,11.7,1.1,48.4,0,0,0,,0,0,33.5,22.2,42.9,1010.2,73.6,16,99.5,8.6,4,10,2023-04-28T05:51:04,2023-04-28T19:45:47,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-29,13.9,6.2,10.1,13.9,4.3,9.7,2.4,59.7,2.049,100,16.67,rain,0,0,42.3,27.1,281.4,1004.5,78,15.4,47,4.1,2,10,2023-04-29T05:49:41,2023-04-29T19:46:53,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-04-30,8.2,4.6,6.6,6.2,0.6,3.3,1.9,72.5,3.78,100,37.5,rain,0,0,56.4,27.1,275.2,997.8,85.8,15.7,65.9,5.7,3,10,2023-04-30T05:48:20,2023-04-30T19:47:58,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-01,9.9,4.8,6.7,6.8,0,2.6,2.1,72.9,1.748,100,33.33,rain,0,0,57.1,35.1,304.2,997.4,98.8,15.2,37.3,3.3,2,10,2023-05-01T05:46:59,2023-05-01T19:49:04,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-02,12.6,6,8.9,12.6,2.1,6.3,0,53.9,0,0,0,,0,0,50,33.4,327.9,1002.8,95.2,16,80.4,6.8,7,10,2023-05-02T05:45:40,2023-05-02T19:50:09,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-03,13,4.9,8.7,13,1.4,6.8,1.3,60.4,0,0,0,,0,0,43.2,26.6,6.1,1012.9,59.8,16,160.6,13.9,9,10,2023-05-03T05:44:22,2023-05-03T19:51:14,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-04,22,5.4,14.1,22,4.8,13.8,2.2,48.4,0,0,0,,0,0,35.3,21.4,175.3,1015,30.6,16,151.9,13,9,10,2023-05-04T05:43:06,2023-05-04T19:52:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-05,25.3,13.2,19.7,25.3,13.2,19.7,3.7,36,0,0,0,,0,0,53.6,29.3,171.8,1015.9,54.4,16,158.4,13.7,8,10,2023-05-05T05:41:50,2023-05-05T19:53:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-06,25.2,15.3,19.9,25.2,15.3,19.9,10.2,54.3,0.687,100,16.67,rain,0,0,47.3,28.1,154.2,1016.1,94.4,16,56,4.9,2,10,2023-05-06T05:40:36,2023-05-06T19:54:28,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-07,28.9,15.3,21.4,28.8,15.3,21.5,14.9,67.6,1.007,100,8.33,rain,0,0,39.6,27.4,127.7,1011.1,77.1,15.8,131,11.4,8,30,2023-05-07T05:39:24,2023-05-07T19:55:32,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-08,18.1,11,12.6,18.1,11,12.6,9.9,84,3.32,100,41.67,rain,0,0,45.9,25.3,36.3,1013.9,93.4,13,19.5,1.6,1,10,2023-05-08T05:38:12,2023-05-08T19:56:36,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-09,20.4,9.2,14.9,20.4,7.8,14.7,6.6,60.5,0,0,0,,0,0,29.5,19.1,43.1,1020.3,55.1,15.4,170.3,14.6,9,10,2023-05-09T05:37:03,2023-05-09T19:57:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-10,25.8,10.3,18,25.8,10.3,18,5.6,47.1,0,0,0,,0,0,29.5,20.5,116.8,1020.9,52.4,16,171.6,14.8,9,10,2023-05-10T05:35:54,2023-05-10T19:58:43,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-11,28.1,13.5,21,26.9,13.5,20.8,5.8,39.9,0,0,0,,0,0,40.7,19.4,126.3,1017.7,60.4,16,152.9,13.1,9,10,2023-05-11T05:34:48,2023-05-11T19:59:46,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-12,24.1,16,20.2,24.1,16,20.2,13.3,65.8,5.591,100,33.33,rain,0,0,24.1,16.9,78.9,1015.9,95.5,14.1,46.5,3.9,3,10,2023-05-12T05:33:42,2023-05-12T20:00:48,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-13,19.2,13.9,16.1,19.2,13.9,16.1,11.5,74.5,0.433,100,12.5,rain,0,0,37.1,23.8,35.2,1019.7,99,14.9,46.6,4.1,2,10,2023-05-13T05:32:39,2023-05-13T20:01:50,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-14,17.2,12.4,14.9,17.2,12.4,14.9,6.9,59.2,0.428,100,12.5,rain,0,0,44.3,23.8,42.1,1026.2,98.8,16,41.1,3.5,2,10,2023-05-14T05:31:36,2023-05-14T20:02:52,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-15,19.2,11.3,15.1,19.2,11.3,15.1,1.6,41.5,0,0,0,,0,0,35.3,21.3,46.6,1025.4,85.1,16,181.8,15.8,8,10,2023-05-15T05:30:36,2023-05-15T20:03:52,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-16,27.1,10.7,17.2,26.4,10.7,17.1,4.6,45.8,0,0,0,,0,0,56.6,28.6,327.8,1012.6,74.5,16,139.9,11.9,9,10,2023-05-16T05:29:37,2023-05-16T20:04:53,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,F7086,74466504838,KPWK"
chicago,2023-05-17,16.1,8.1,11.8,16.1,4.7,10.9,3.6,58.2,0,0,0,,0,0,40.7,25.2,34.1,1016,53.1,16,178.8,15.2,8,10,2023-05-17T05:28:40,2023-05-17T20:05:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-18,23.3,8,15.7,23.3,6.9,15.3,1.2,41.1,0,0,0,,0,0,31.7,19.3,132.3,1016.9,57.4,16,137.8,11.8,6,10,2023-05-18T05:27:44,2023-05-18T20:06:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-19,23.7,14.5,19,23.7,14.5,19,9.5,55.3,1.231,100,8.33,rain,0,0,38.9,23.2,264.6,1014,85.5,13.9,67.3,5.7,2,10,2023-05-19T05:26:51,2023-05-19T20:07:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
chicago,2023-05-20,21.5,9.5,15.4,21.5,7.6,15.3,5.1,51.8,0,0,0,,0,0,34.1,18,2.7,1020.2,19.6,16,166.9,14.2,8,10,2023-05-20T05:25:59,2023-05-20T20:08:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
